,end_period_ts,end_period_utc,end_period_local,open_interest,volume,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,mid_cents,spread_cents,price_open_dollars,price_high_dollars,price_low_dollars,price_close_dollars,price_mean_dollars,price_previous_dollars,yes_bid_open_dollars,yes_bid_high_dollars,yes_bid_low_dollars,yes_bid_close_dollars,yes_ask_open_dollars,yes_ask_high_dollars,yes_ask_low_dollars,yes_ask_close_dollars,mid_dollars,spread_dollars,yes_sub_title,event_title,ticker,series_ticker
115,1757304000,2025-09-08 04:00:00+00:00,2025-09-08 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
116,1757390400,2025-09-09 04:00:00+00:00,2025-09-09 00:00:00,10561,561,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,1,1,0.5,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
117,1757476800,2025-09-10 04:00:00+00:00,2025-09-10 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
118,1757563200,2025-09-11 04:00:00+00:00,2025-09-11 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
119,1757649600,2025-09-12 04:00:00+00:00,2025-09-12 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
120,1757736000,2025-09-13 04:00:00+00:00,2025-09-13 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
121,1757822400,2025-09-14 04:00:00+00:00,2025-09-14 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
122,1757908800,2025-09-15 04:00:00+00:00,2025-09-15 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
123,1757995200,2025-09-16 04:00:00+00:00,2025-09-16 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
124,1758081600,2025-09-17 04:00:00+00:00,2025-09-17 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
125,1758168000,2025-09-18 04:00:00+00:00,2025-09-18 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
126,1758254400,2025-09-19 04:00:00+00:00,2025-09-19 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
127,1758340800,2025-09-20 04:00:00+00:00,2025-09-20 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
128,1758427200,2025-09-21 04:00:00+00:00,2025-09-21 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
129,1758513600,2025-09-22 04:00:00+00:00,2025-09-22 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
130,1758600000,2025-09-23 04:00:00+00:00,2025-09-23 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
131,1758686400,2025-09-24 04:00:00+00:00,2025-09-24 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
132,1758772800,2025-09-25 04:00:00+00:00,2025-09-25 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
133,1758859200,2025-09-26 04:00:00+00:00,2025-09-26 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
134,1758945600,2025-09-27 04:00:00+00:00,2025-09-27 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
135,1759032000,2025-09-28 04:00:00+00:00,2025-09-28 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
136,1759118400,2025-09-29 04:00:00+00:00,2025-09-29 00:00:00,10561,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
137,1759204800,2025-09-30 04:00:00+00:00,2025-09-30 00:00:00,10736,175,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,1,1,0.5,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
138,1759291200,2025-10-01 04:00:00+00:00,2025-10-01 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
139,1759377600,2025-10-02 04:00:00+00:00,2025-10-02 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
140,1759464000,2025-10-03 04:00:00+00:00,2025-10-03 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
141,1759550400,2025-10-04 04:00:00+00:00,2025-10-04 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
142,1759636800,2025-10-05 04:00:00+00:00,2025-10-05 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
143,1759723200,2025-10-06 04:00:00+00:00,2025-10-06 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
144,1759809600,2025-10-07 04:00:00+00:00,2025-10-07 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
145,1759896000,2025-10-08 04:00:00+00:00,2025-10-08 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
146,1759982400,2025-10-09 04:00:00+00:00,2025-10-09 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
147,1760068800,2025-10-10 04:00:00+00:00,2025-10-10 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
148,1760155200,2025-10-11 04:00:00+00:00,2025-10-11 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
149,1760241600,2025-10-12 04:00:00+00:00,2025-10-12 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
150,1760328000,2025-10-13 04:00:00+00:00,2025-10-13 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
151,1760414400,2025-10-14 04:00:00+00:00,2025-10-14 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
152,1760500800,2025-10-15 04:00:00+00:00,2025-10-15 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
153,1760587200,2025-10-16 04:00:00+00:00,2025-10-16 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
154,1760673600,2025-10-17 04:00:00+00:00,2025-10-17 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
155,1760760000,2025-10-18 04:00:00+00:00,2025-10-18 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
156,1760846400,2025-10-19 04:00:00+00:00,2025-10-19 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
157,1760932800,2025-10-20 04:00:00+00:00,2025-10-20 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
158,1761019200,2025-10-21 04:00:00+00:00,2025-10-21 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
159,1761105600,2025-10-22 04:00:00+00:00,2025-10-22 00:00:00,10736,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
160,1761192000,2025-10-23 04:00:00+00:00,2025-10-23 00:00:00,10745,9,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,1,1,0.5,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
161,1761278400,2025-10-24 04:00:00+00:00,2025-10-24 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
162,1761364800,2025-10-25 04:00:00+00:00,2025-10-25 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
163,1761451200,2025-10-26 04:00:00+00:00,2025-10-26 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
164,1761537600,2025-10-27 04:00:00+00:00,2025-10-27 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
165,1761624000,2025-10-28 04:00:00+00:00,2025-10-28 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
166,1761710400,2025-10-29 04:00:00+00:00,2025-10-29 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
167,1761796800,2025-10-30 04:00:00+00:00,2025-10-30 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
168,1761883200,2025-10-31 04:00:00+00:00,2025-10-31 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
169,1761969600,2025-11-01 04:00:00+00:00,2025-11-01 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
170,1762056000,2025-11-02 04:00:00+00:00,2025-11-02 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
171,1762142400,2025-11-03 04:00:00+00:00,2025-11-02 23:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
172,1762232400,2025-11-04 05:00:00+00:00,2025-11-04 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
173,1762318800,2025-11-05 05:00:00+00:00,2025-11-05 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
174,1762405200,2025-11-06 05:00:00+00:00,2025-11-06 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
175,1762491600,2025-11-07 05:00:00+00:00,2025-11-07 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
176,1762578000,2025-11-08 05:00:00+00:00,2025-11-08 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
177,1762664400,2025-11-09 05:00:00+00:00,2025-11-09 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
178,1762750800,2025-11-10 05:00:00+00:00,2025-11-10 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
179,1762837200,2025-11-11 05:00:00+00:00,2025-11-11 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
180,1762923600,2025-11-12 05:00:00+00:00,2025-11-12 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
181,1763010000,2025-11-13 05:00:00+00:00,2025-11-13 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
182,1763096400,2025-11-14 05:00:00+00:00,2025-11-14 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
183,1763182800,2025-11-15 05:00:00+00:00,2025-11-15 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
184,1763269200,2025-11-16 05:00:00+00:00,2025-11-16 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,100,1,2,1.0,2.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,1.0,0.01,0.02,0.01,0.02,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
185,1763355600,2025-11-17 05:00:00+00:00,2025-11-17 00:00:00,10745,0,,,,,,1.0,0,0,0,0,2,2,2,2,1.0,2.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.01,0.02,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
186,1763442000,2025-11-18 05:00:00+00:00,2025-11-18 00:00:00,10745,0,,,,,,1.0,0,0,0,0,2,2,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
187,1763528400,2025-11-19 05:00:00+00:00,2025-11-19 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
188,1763614800,2025-11-20 05:00:00+00:00,2025-11-20 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
189,1763701200,2025-11-21 05:00:00+00:00,2025-11-21 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
190,1763787600,2025-11-22 05:00:00+00:00,2025-11-22 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
191,1763874000,2025-11-23 05:00:00+00:00,2025-11-23 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
192,1763960400,2025-11-24 05:00:00+00:00,2025-11-24 00:00:00,10745,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
